AppTag,AppName,JA3,Host,Sni,Subject
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,dl-edge.smartscreen.microsoft.com,nav-edge.smartscreen.microsoft.com,smartscreen.microsoft.com
,tor,140E0F0CAD708278ADE0984528FE8493,,www.gkv2tuk7wxwaz4s2fc6uah.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,img-s-msn-com.akamaized.net,static.licdn.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,img-s-msn-com.akamaized.net,platform.linkedin.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ponf.linkedin.com,ponf.linkedin.com,ponf.linkedin.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,img-s-msn-com.akamaized.net,static.licdn.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,img-s-msn-com.akamaized.net,platform.linkedin.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,img-s-msn-com.akamaized.net,static.licdn.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ponf.linkedin.com,ponf.linkedin.com,ponf.linkedin.com
msedge,msedge,DE4389C26478C9CF885D0B33FD1307CF,app.link,sb.scorecardresearch.com,
firefox,,02AA4679DF284F240695DA144B70C288,safebrowsing.googleapis.com,safebrowsing.googleapis.com,
msedge,msedge,04DD53033EE41EAD468844C613C3BAF2,assets.msn.com,assets.msn.com,
firefox,firefox,579CCEF312D18482FC42E2B822CA2430,static.twitchcdn.net,static.twitchcdn.net,
Zoom,Zoom,832952DB10F1453442636675BED2702B,,zoomff134-224-97-137mmr.cloud.zoom.us,*.cloud.zoom.us
firefox,firefox,C279B0189EDB9269DA7BC43DEA5E0C36,video-edge-2357fa.prg03.abs.hls.ttvnw.net,video-edge-2357fa.prg03.abs.hls.ttvnw.net,
msedge,msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
firefox,firefox,579CCEF312D18482FC42E2B822CA2430,video-weaver.prg03.hls.ttvnw.net,video-weaver.prg03.hls.ttvnw.net,
chrome,,F9D25E4EC2948B574359226C37A22535,www.w3schools.com,www.w3schools.com,
chrome,chrome,AE112DA1067FE2C6F3BD76F91C58E34A,cdn.snigelweb.com,cdn.snigelweb.com,
chrome,chrome,85F7D7463F503E8F0E0E98D36011F0B5,c.amazon-adsystem.com,c.amazon-adsystem.com,
chrome,chrome,84A6C945F8E558603411E67BB7C99395,loki.delve.office.com,eur.loki.delve.office.com,loki.delve.office.com
chrome,chrome,EA4274934D3F5EA2ED411BC44B14D878,secure.cdn.fastclick.net,secure.cdn.fastclick.net,
chrome,chrome,5048573522475B3AE7BD4061EDB0E2E9,prod.us-east-1.cxm-bcn.publisher-services.amazon.dev,prod.us-east-1.cxm-bcn.publisher-services.amazon.dev,prod.us-east-1.cxm-bcn.publisher-services.amazon.dev
chrome,chrome,D4DC38BD5B7A7103C032B5C4C67E2473,c.amazon-adsystem.com,c.amazon-adsystem.com,
chrome,chrome,EC1185D64D6D3BDBFC7D586299580DBA,cdn.snigelweb.com,cdn.snigelweb.com,
chrome,chrome,265EBFB00B47867D110E9C629A4CB264,www.googleadservices.com,securepubads.g.doubleclick.net,
,tor,140E0F0CAD708278ADE0984528FE8493,,www.jbdgyb.com,
chrome,chrome,44B30CC327156B8918CF684E24D13522,www.w3schools.com,www.w3schools.com,
chrome,chrome,90AD41D661EF21BF9B9BE93C51020DF9,cdn.confiant-integrations.net,cdn.confiant-integrations.net,
chrome,chrome,15215CCC9759A77EBDABE00B0DC752F7,cdn.id5-sync.com,cdn.id5-sync.com,
firefox,firefox,C279B0189EDB9269DA7BC43DEA5E0C36,gql.twitch.tv,gql.twitch.tv,
firefox,firefox,C279B0189EDB9269DA7BC43DEA5E0C36,gql.twitch.tv,gql.twitch.tv,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.linkedin.com,www.linkedin.com,www.linkedin.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,static.cloudflareinsights.com,static.cloudflareinsights.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,miro.medium.com,medium.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,miro.medium.com,medium.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,dl-edge.smartscreen.microsoft.com,nav-edge.smartscreen.microsoft.com,smartscreen.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,c.bing.com,www.bing.com,www.bing.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,cdn.branch.io,cdn.branch.io,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser-http-intake.logs.datadoghq.com,browser-http-intake.logs.datadoghq.com,*.logs.datadoghq.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,loki.delve.office.com,loki.delve.office.com,loki.delve.office.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,substrate.office.com,substrate.office.com,outlook.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,app.link,app.link,
msedge,msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,business.bing.com,business.bing.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.googleoptimize.com,www.googleoptimize.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,api2.branch.io,api2.branch.io,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,spclient.wg.spotify.com,www.spotify.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,idsync.rlcdn.com,idsync.rlcdn.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,www.scdn.co,*.scdn.co
chrome,chrome,90CAF86396DB85A09B36365802F848D9,j.clarity.ms,j.clarity.ms,a.clarity.ms
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,gew4-spclient.spotify.com,gew4-spclient.spotify.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,www-growth.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,cdn.cookielaw.org,cdn.cookielaw.org,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,cdn.cookielaw.org,cdn.cookielaw.org,
chrome,chrome,63780B2C3860D2CBD0A6A3257AC0EC9F,j.clarity.ms,j.clarity.ms,a.clarity.ms
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,gew4-spclient.spotify.com,gew4-spclient.spotify.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,privacyportal-de.onetrust.com,privacyportal-de.onetrust.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,apresolve.spotify.com,apresolve.spotify.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,www-growth.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,www-growth.scdn.co,*.scdn.co
msedge,msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,encore.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,www-growth.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,www-growth.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,www-growth.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,gew4-dealer.spotify.com,gew4-dealer.spotify.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,open.spotifycdn.com,open.spotifycdn.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,open.spotifycdn.com,open.spotifycdn.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,open.spotifycdn.com,open.spotifycdn.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,spclient.wg.spotify.com,api.spotify.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,mosaic.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,spclient.wg.spotify.com,www.spotify.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,open.spotifycdn.com,open.spotifycdn.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,encore.scdn.co,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,pl.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,daily-mix.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,encore.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,encore.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,encore.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,spclient.wg.spotify.com,exp.wg.spotify.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,i.scdn.co,*.scdn.co
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,open.spotifycdn.com,open.spotifycdn.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,open.spotifycdn.com,open.spotifycdn.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,lineup-images.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,sentry.io,sentry.io,sentry.io
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,static.ads-twitter.com,static.ads-twitter.com,ads-twitter.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,substrate.office.com,substrate.office.com,outlook.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,js.adsrvr.org,js.adsrvr.org,
msedge,msedge,04DD53033EE41EAD468844C613C3BAF2,geolocation.onetrust.com,geolocation.onetrust.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,pagead2.googlesyndication.com,pagead2.googlesyndication.com,
chrome,chrome,D3CBB10286923223C215F0403D6DD0B0,loki.delve.office.com,eur.loki.delve.office.com,loki.delve.office.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.googleadservices.com,www.googleadservices.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,sc-static.net,sc-static.net,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,t.contentsquare.net,t.contentsquare.net,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,match.adsrvr.org,insight.adsrvr.org,*.adsrvr.org
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,t.co,t.co,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,t.co,t.co,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,stats.g.doubleclick.net,stats.g.doubleclick.net,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,spotify.demdex.net,spotify.demdex.net,*.demdex.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,sp.analytics.yahoo.com,sp.analytics.yahoo.com,real.sp.analytics.yahoo.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,analytics.twitter.com,analytics.twitter.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,analytics.twitter.com,analytics.twitter.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ade.googlesyndication.com,ade.googlesyndication.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,spclient.wg.spotify.com,spclient.wg.spotify.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,t.co,t.co,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,privacyportal-de.onetrust.com,privacyportal-de.onetrust.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.googleadservices.com,googleads.g.doubleclick.net,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,4721227.fls.doubleclick.net,4721227.fls.doubleclick.net,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
,tor,140E0F0CAD708278ADE0984528FE8493,,www.zhgnnj2gwrqv.com,www.tn5mxnqflfhzbzxlttl.net
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,b091cb01-bfde-4e47-8108-2d3d906604f8.eu.u.fastly-insights.com,b091cb01-bfde-4e47-8108-2d3d906604f8.eu.u.fastly-insights.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,k-aeu1.contentsquare.net,k-aeu1.contentsquare.net,kep-malka.ba.contentsquare.net
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,analytics.twitter.com,analytics.twitter.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,dl-edge.smartscreen.microsoft.com,nav-edge.smartscreen.microsoft.com,smartscreen.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,tr.snapchat.com,tr.snapchat.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,platform.twitter.com,platform.twitter.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,t.co,t.co,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,q-aeu1.contentsquare.net,q-aeu1.contentsquare.net,q.ba.contentsquare.net
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,analytics.twitter.com,analytics.twitter.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,fastly-insights.com,fastly-insights.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,c.contentsquare.net,c.contentsquare.net,kep-web.ba.contentsquare.net
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,match.adsrvr.org,insight.adsrvr.org,*.adsrvr.org
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,download.scdn.co,*.scdn.co
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,dl-edge.smartscreen.microsoft.com,dl-edge.smartscreen.microsoft.com,smartscreen.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,i.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,i.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,download.scdn.co,*.scdn.co
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,app-edge.smartscreen.microsoft.com,app-edge.smartscreen.microsoft.com,smartscreen.microsoft.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,pmo-v4.pops.fastly-insights.com,pmo-v4.pops.fastly-insights.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,bare-v4.pops.fastly-insights.com,b091cb01-bfde-4e47-8108-2d3d906604f8-pdata-v4.unique.k.fastly-i,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,yul-v4.pops.fastly-insights.com,yul-v4.pops.fastly-insights.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,quic-v4.pops.fastly-insights.com,quic-v4.pops.fastly-insights.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,bare-v4.pops.fastly-insights.com,b091cb01-bfde-4e47-8108-2d3d906604f8-pdata-v4.unique.k.fastly-i,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,i.scdn.co,*.scdn.co
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,spclient.wg.spotify.com,clienttoken.spotify.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ams-v4.pops.fastly-insights.com,ams-v4.pops.fastly-insights.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,bare-v4.pops.fastly-insights.com,bare-v4.pops.fastly-insights.com,
WhatsApp,,28A2C9BD18A11DE089EF85A160DA29E4,checkappexec.microsoft.com,checkappexec.microsoft.com,smartscreen.microsoft.com
msedge,msedge,04DD53033EE41EAD468844C613C3BAF2,bare-v4.pops.fastly-insights.com,www.fastly-insights.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,pao-v4.pops.fastly-insights.com,pao-v4.pops.fastly-insights.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,c.contentsquare.net,c.contentsquare.net,kep-web.ba.contentsquare.net
WhatsApp,,28A2C9BD18A11DE089EF85A160DA29E4,checkappexec.microsoft.com,checkappexec.microsoft.com,smartscreen.microsoft.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,eglc-v4.pops.fastly-insights.com,eglc-v4.pops.fastly-insights.com,
WhatsApp,SpotifySetup,A0E9F5D64349FB13191BC781F81F42E1,download.scdn.co,download.scdn.co,*.scdn.co
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,eze-v4.pops.fastly-insights.com,eze-v4.pops.fastly-insights.com,
,tor,140E0F0CAD708278ADE0984528FE8493,,www.gkv2tuk7wxwaz4s2fc6uah.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,f-log-extension.grammarly.io,f-log-extension.grammarly.io,f-log.grammarly.io
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,update.googleapis.com,www.google.cz,
,tor,140E0F0CAD708278ADE0984528FE8493,,www.xzvd.com,
msedge,,295B8FA5DB7CFEC6CF325AAE9E1C60B6,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
Zoom,Zoom,832952DB10F1453442636675BED2702B,,zoomff134-224-97-137mmr.cloud.zoom.us,*.cloud.zoom.us
chrome,chrome,84A6C945F8E558603411E67BB7C99395,loki.delve.office.com,eur.loki.delve.office.com,loki.delve.office.com
firefox,firefox,C279B0189EDB9269DA7BC43DEA5E0C36,video-edge-2357fa.prg03.abs.hls.ttvnw.net,video-edge-2357fa.prg03.abs.hls.ttvnw.net,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,spclient.wg.spotify.com,spclient.wg.spotify.com,
firefox,firefox,579CCEF312D18482FC42E2B822CA2430,video-weaver.prg03.hls.ttvnw.net,video-weaver.prg03.hls.ttvnw.net,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,spclient.wg.spotify.com,clienttoken.spotify.com,
Spotify,,CD08E31494F9531F560D64C695473DA9,gew4-spclient.spotify.com,gew4-spclient.spotify.com,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,apresolve.spotify.com,apresolve.spotify.com,
Spotify,,CD08E31494F9531F560D64C695473DA9,gew4-spclient.spotify.com,gew4-spclient.spotify.com,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,gew4-spclient.spotify.com,gew4-spclient.spotify.com,
,tor,140E0F0CAD708278ADE0984528FE8493,,www.jbdgyb.com,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,update.googleapis.com,update.googleapis.com,
,tor,140E0F0CAD708278ADE0984528FE8493,,www.yaik6sr4fysd5.com,
msedge,msedge,04DD53033EE41EAD468844C613C3BAF2,bzib.nelreports.net,bzib.nelreports.net,
chrome,chrome,D3CBB10286923223C215F0403D6DD0B0,loki.delve.office.com,eur.loki.delve.office.com,loki.delve.office.com
chrome,,CD20051D7536DFC8F34560C64F26A8DF,j.clarity.ms,j.clarity.ms,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,femetrics.grammarly.io,femetrics.grammarly.io,femetrics.grammarly.io
,tor,140E0F0CAD708278ADE0984528FE8493,,www.gkv2tuk7wxwaz4s2fc6uah.com,
,tor,140E0F0CAD708278ADE0984528FE8493,,www.jbdgyb.com,
,tor,140E0F0CAD708278ADE0984528FE8493,,www.xzvd.com,
Zoom,Zoom,832952DB10F1453442636675BED2702B,,zoomff134-224-97-137mmr.cloud.zoom.us,*.cloud.zoom.us
firefox,firefox,C279B0189EDB9269DA7BC43DEA5E0C36,video-edge-2357fa.prg03.abs.hls.ttvnw.net,video-edge-2357fa.prg03.abs.hls.ttvnw.net,
chrome,,45DF4B9ED8F01489EF69B4DC46E3FAAF,e2cs38.gcp.gvt2.com,e2cs38.gcp.gvt2.com,
firefox,firefox,579CCEF312D18482FC42E2B822CA2430,video-weaver.prg03.hls.ttvnw.net,video-weaver.prg03.hls.ttvnw.net,
chrome,chrome,A2CA31741A9397ADDA54F89F2EB078D9,e2cs38.gcp.gvt2.com,e2cs38.gcp.gvt2.com,
,tor,140E0F0CAD708278ADE0984528FE8493,,www.yaik6sr4fysd5.com,
chrome,chrome,E2D1D0093D3D07141D8418F3C89A4C79,j.clarity.ms,j.clarity.ms,a.clarity.ms
msedge,msedge,DE4389C26478C9CF885D0B33FD1307CF,d27xxe7juh1us6.cloudfront.net,d27xxe7juh1us6.cloudfront.net,
chrome,chrome,D3CBB10286923223C215F0403D6DD0B0,loki.delve.office.com,eur.loki.delve.office.com,loki.delve.office.com
Spotify,,CD08E31494F9531F560D64C695473DA9,www.spotify.com,spclient.wg.spotify.com,
Spotify,,CD08E31494F9531F560D64C695473DA9,www.spotify.com,spclient.wg.spotify.com,
Spotify,,CD08E31494F9531F560D64C695473DA9,www.spotify.com,spclient.wg.spotify.com,
Spotify,,CD08E31494F9531F560D64C695473DA9,www.spotify.com,spclient.wg.spotify.com,
Spotify,,CD08E31494F9531F560D64C695473DA9,www.spotify.com,spclient.wg.spotify.com,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,www.spotify.com,login5.spotify.com,
Spotify,Spotify,AF0B643BA6479160D5FDB42C09C32B9A,dealer.spotify.com,dealer.spotify.com,*.spotify.com
Spotify,,AF0B643BA6479160D5FDB42C09C32B9A,dealer.spotify.com,dealer.spotify.com,*.spotify.com
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,www.spotify.com,spclient.wg.spotify.com,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,gew4-dealer.spotify.com,gew4-dealer.spotify.com,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,sentry.io,sentry.io,sentry.io
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,cm.g.doubleclick.net,securepubads.g.doubleclick.net,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,dailymix-images.scdn.co,*.scdn.co
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,i.scdn.co,*.scdn.co
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,i.scdn.co,*.scdn.co
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,dailymix-images.scdn.co,*.scdn.co
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,cm.g.doubleclick.net,securepubads.g.doubleclick.net,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,googleads.g.doubleclick.net,www.googletagservices.com,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,tpc.googlesyndication.com,ee972de4e30c4434d661aa36308a0fab.safeframe.googlesyndication.co,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,i.scdn.co,*.scdn.co
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,i.scdn.co,*.scdn.co
,tor,140E0F0CAD708278ADE0984528FE8493,,www.xzvd.com,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,i.scdn.co,*.scdn.co
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,t.scdn.co,*.scdn.co
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,dailymix-images.scdn.co,*.scdn.co
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,googleads.g.doubleclick.net,adservice.google.cz,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,googleads.g.doubleclick.net,pagead2.googlesyndication.com,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,cm.g.doubleclick.net,adservice.google.com,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,i.scdn.co,*.scdn.co
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,i.scdn.co,*.scdn.co
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,newjams-images.scdn.co,*.scdn.co
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,i.scdn.co,*.scdn.co
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,www.google.com,www.google.com,
,tor,140E0F0CAD708278ADE0984528FE8493,,www.gkv2tuk7wxwaz4s2fc6uah.com,
Zoom,Zoom,832952DB10F1453442636675BED2702B,,zoomff134-224-97-137mmr.cloud.zoom.us,*.cloud.zoom.us
msedge,msedge,DE4389C26478C9CF885D0B33FD1307CF,www.whatsapp.com,web.whatsapp.com,
firefox,firefox,C279B0189EDB9269DA7BC43DEA5E0C36,video-edge-2357fa.prg03.abs.hls.ttvnw.net,video-edge-2357fa.prg03.abs.hls.ttvnw.net,
firefox,firefox,579CCEF312D18482FC42E2B822CA2430,video-weaver.prg03.hls.ttvnw.net,video-weaver.prg03.hls.ttvnw.net,
WhatsApp,,28A2C9BD18A11DE089EF85A160DA29E4,eu-v10c.events.data.microsoft.com,eu-v10c.events.data.microsoft.com,*.events.data.microsoft.com
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,i.scdn.co,
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,i.scdn.co,
,tor,140E0F0CAD708278ADE0984528FE8493,,www.yaik6sr4fysd5.com,
Spotify,,CD08E31494F9531F560D64C695473DA9,sentry.io,sentry.io,sentry.io
Spotify,Spotify,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,i.scdn.co,
Spotify,,CD08E31494F9531F560D64C695473DA9,audio-ak-spotify-com.akamaized.net,audio-ak-spotify-com.akamaized.net,a248.e.akamai.net
